33	543,451,41,742,970,567,708,101,648,791,946,1035,244,34,595,740,36,465,528,958,299,561,378,765,489,542,1132,376,1052,904,964,196,341,893,247,260,440,127,269,757,1155,912,1135,56,283,1108,979,1172,359,517 
34	314,797,293,78,38,336,316,89,303,45,613,279,253,249,531,351,72,659,285,140,355,168,280,4,160,35,452,310,894,442,438,469,175,98,150,748,277,128,308,494,9,747,353,852,320,245,6,766,14,369 
35	791,244,567,465,1132,946,528,708,36,489,196,1172,904,542,595,260,376,757,1135,979,517,920,543,561,970,742,958,34,1035,1052,783,440,1108,740,446,269,247,1155,774,101,765,127,299,235,648,912,832,964,283,1180 
36	31,286,337,55,183,731,193,980,39,418,250,759,606,591,367,378,608,828,820,96,1021,443,195,1151,1116,86,635,176,690,753,513,172,992,342,978,639,612,626,426,629,525,403,343,399,5,956,741,870,642,1034 
37	7,38,314,303,797,953,242,122,293,245,355,531,4,45,336,442,151,234,216,862,580,613,249,279,163,217,67,894,479,160,280,168,175,145,807,141,6,925,864,30,150,329,100,140,253,855,266,35,272,89 
38	286,337,31,193,418,828,635,759,39,626,1093,629,195,608,399,426,820,1103,1116,849,882,606,264,581,5,642,956,104,870,525,846,814,943,343,15,183,1021,450,177,914,1086,322,58,99,378,1169,96,1013,402,109 
39	231,157,221,369,230,155,7,280,94,279,431,282,140,270,627,87,137,201,382,224,650,97,634,767,186,268,423,191,45,276,554,108,520,395,237,165,19,618,929,314,578,65,204,252,149,371,674,475,351,1043 
40	231,431,221,45,157,94,369,270,233,140,280,336,38,650,230,7,303,527,890,21,97,634,578,314,202,550,277,137,351,4,279,554,186,220,356,237,618,862,461,687,255,19,276,580,22,201,287,293,586,108 
41	7,314,38,797,451,4,481,293,280,234,303,279,216,72,45,100,124,140,531,355,204,151,336,89,78,242,266,128,442,181,371,150,175,479,613,351,438,96,141,160,497,855,162,862,249,217,539,798,231,378 
42	314,78,797,38,72,293,7,89,316,481,531,355,150,279,659,175,303,336,280,4,613,320,45,124,181,234,249,798,128,748,140,442,351,6,131,160,204,253,285,452,842,825,438,766,106,100,216,98,469,625 
43	7,38,314,45,303,280,336,862,245,30,953,122,293,279,580,67,140,216,137,997,613,242,249,4,231,145,442,217,277,531,797,202,890,369,497,168,151,199,272,14,265,160,855,479,972,391,438,424,234,660 
44	7,45,38,231,280,314,140,303,279,157,137,336,369,650,862,580,21,230,30,233,890,293,67,97,202,613,19,220,997,277,221,216,351,282,145,201,4,245,497,527,687,14,186,122,953,578,972,270,168,424 
45	231,157,221,282,7,94,230,31,137,431,280,270,369,155,97,201,423,87,19,279,1021,183,627,634,96,140,186,276,650,464,520,639,264,27,378,21,108,80,554,606,286,603,443,980,614,527,191,382,358,165 
46	231,157,7,221,282,230,369,155,280,279,137,94,201,140,270,627,97,87,31,431,19,224,186,650,191,423,183,276,382,1021,108,378,96,674,204,45,165,520,603,371,634,21,980,464,23,451,80,554,1043,639 
47	231,221,157,155,423,230,282,369,94,634,431,87,382,627,270,280,767,464,149,279,7,137,65,201,140,395,75,674,929,614,186,475,554,794,276,520,268,258,191,224,97,618,662,397,550,650,603,530,148,451 
48	314,38,797,293,7,4,89,78,72,303,355,336,481,45,316,234,280,279,531,351,140,160,659,124,613,150,442,175,181,151,100,249,438,253,168,452,798,128,320,216,480,285,145,277,204,310,894,972,6,131 
49	314,78,89,16,481,766,72,224,469,802,280,106,799,797,7,140,155,369,112,9,279,204,293,777,255,124,351,181,285,231,789,131,45,336,316,798,681,38,230,451,695,234,627,334,100,852,52,782,4,636 
50	45,314,38,280,279,137,336,303,7,613,293,650,369,140,30,231,245,14,265,202,580,230,220,21,531,199,168,216,67,438,862,351,549,997,249,155,442,391,497,277,972,107,145,19,191,157,424,797,894,79 
51	7,314,38,279,280,45,140,980,797,137,204,293,336,303,531,613,231,371,245,217,216,183,14,122,282,855,242,438,96,155,369,580,224,355,199,451,249,150,497,31,442,6,266,175,78,128,100,953,72,862 
52	753,591,250,513,731,55,992,86,403,980,612,472,690,598,172,189,176,133,1151,262,335,31,392,733,1034,516,215,787,944,715,367,183,401,805,286,1088,343,606,688,313,195,82,37,1136,378,96,443,759,820,39 
53	7,980,31,183,314,38,96,122,55,242,797,953,666,639,864,1021,217,531,45,442,303,336,690,378,451,245,266,741,197,342,272,204,80,162,140,862,555,6,925,580,355,280,279,613,216,141,919,128,419,66 
54	231,221,431,157,369,94,280,648,7,512,230,140,767,550,634,237,554,155,255,45,382,279,451,56,314,270,618,929,1046,87,299,395,65,473,586,186,416,351,740,627,650,89,475,97,268,520,224,232,742,680 
55	231,7,157,137,221,280,282,230,369,94,31,97,19,270,279,201,431,140,650,21,155,45,183,186,96,527,276,980,87,220,108,520,578,191,554,627,1021,603,634,233,639,165,27,80,378,336,421,48,38,314 
56	124,481,181,950,360,4,797,273,539,72,314,665,349,263,198,798,589,927,89,234,151,354,7,681,843,129,131,355,447,413,480,38,1025,320,160,100,1085,161,10,451,170,78,911,584,432,491,487,762,1004,770 
57	992,55,731,753,403,250,513,591,86,759,1151,367,286,1034,262,690,82,612,31,337,943,172,978,8,427,176,525,195,496,104,944,426,820,733,37,635,378,598,870,342,1116,1093,189,882,418,343,183,193,626,313 
58	78,314,469,797,89,72,316,766,106,748,9,17,802,852,16,166,481,293,799,659,455,181,320,995,112,285,777,334,38,20,798,4,98,124,336,175,150,355,315,131,681,764,351,825,160,234,694,353,310,842 
59	231,157,221,230,369,279,280,270,155,382,282,87,7,201,137,94,431,140,627,767,19,634,554,650,268,224,191,423,252,97,165,108,75,186,618,276,603,45,65,21,395,578,520,929,674,52,314,906,237,1043 
60	31,286,606,183,980,193,39,264,1021,218,337,846,956,443,27,608,828,668,96,378,1066,58,639,5,80,741,55,418,898,663,231,581,377,751,642,615,212,92,458,926,282,718,816,834,54,126,723,493,7,342 
61	231,157,369,230,221,279,382,155,280,140,7,224,87,201,268,627,282,94,767,252,270,137,191,314,431,650,78,351,19,45,554,65,165,52,108,634,806,97,618,662,16,258,880,674,292,395,799,578,237,75 
62	7,314,38,4,481,797,124,234,151,451,89,100,293,539,181,303,480,160,45,349,355,280,589,216,336,263,442,72,862,798,950,531,242,273,140,665,84,170,128,497,266,351,117,803,452,145,279,168,175,843 
63	7,314,38,797,303,355,4,293,242,531,72,234,151,442,481,141,124,150,864,6,953,175,163,181,100,122,216,160,249,245,294,479,894,128,217,281,45,89,613,807,336,279,162,659,316,253,539,798,625,1121 
64	418,286,337,193,39,828,264,31,635,626,606,608,629,846,581,759,5,956,814,322,820,849,1093,171,498,426,195,327,882,399,15,1011,1103,914,450,109,621,1116,869,870,1168,422,1169,402,490,177,642,525,58,915 
65	7,38,45,303,314,30,280,336,67,862,279,137,140,580,231,293,997,202,245,890,953,613,369,650,122,157,21,216,277,220,233,145,4,19,265,249,549,497,660,351,138,14,107,972,442,168,424,535,230,272 
66	7,38,953,314,45,122,303,30,67,997,245,862,336,580,242,280,137,613,120,272,140,202,1003,138,279,216,151,660,549,31,217,442,293,391,890,497,340,277,666,4,231,265,107,925,246,249,183,535,95,982 
67	45,38,303,336,314,7,280,231,30,140,202,67,862,137,279,580,890,233,293,650,157,369,997,21,277,4,613,220,245,351,145,230,972,168,19,953,97,216,107,442,14,497,22,565,527,138,660,687,122,736 
68	314,303,38,293,336,797,45,613,253,531,245,279,168,249,316,894,35,442,355,89,160,280,351,438,14,140,4,285,277,452,145,391,659,329,660,137,72,972,202,30,310,7,78,580,163,747,67,565,862,424 
69	31,183,286,980,1021,231,606,7,264,193,27,96,639,378,846,282,39,218,80,157,443,668,956,741,1066,58,5,828,221,834,94,137,337,377,608,854,342,97,718,926,212,54,615,816,280,751,471,458,577,775 
70	7,314,38,797,303,293,355,242,531,4,234,442,953,151,245,122,45,216,72,279,150,141,175,336,6,249,613,864,481,217,163,100,280,479,160,894,128,124,862,580,855,140,162,266,89,807,253,168,145,659 
71	30,67,997,45,38,303,202,7,137,549,138,233,580,890,953,1003,862,245,95,280,21,336,246,122,231,650,736,19,719,120,157,535,660,687,527,140,97,220,272,821,314,265,897,883,613,279,107,277,982,3 
72	7,314,797,38,72,481,124,293,4,78,355,181,451,531,234,150,303,204,131,100,128,141,175,442,280,279,151,216,140,320,242,6,89,294,162,45,539,316,249,479,659,266,336,798,864,371,160,438,855,613 
73	4,314,797,38,181,355,293,124,481,160,72,360,151,303,89,480,316,843,234,320,659,803,170,442,494,798,665,681,950,81,336,150,154,253,100,22,349,175,531,894,351,452,1000,78,365,762,539,168,273,625 
74	38,314,7,303,45,293,336,30,245,67,953,862,279,122,280,580,613,249,4,997,140,797,216,168,145,531,442,242,202,160,277,137,660,894,355,35,479,890,329,351,438,391,253,14,424,972,151,497,231,217 
75	7,231,155,282,279,280,230,369,157,137,224,140,204,627,201,371,314,191,52,451,78,221,674,675,183,96,789,980,45,1021,97,378,766,650,19,14,106,16,31,186,799,80,639,199,802,730,23,32,268,87 
76	7,72,124,481,797,181,314,131,294,78,451,55,4,141,150,320,539,355,864,128,38,6,1121,531,405,204,442,234,129,273,162,198,300,175,100,293,96,881,316,513,950,281,591,303,342,86,659,980,367,151 
77	231,157,221,282,155,230,369,94,137,7,423,280,87,270,201,627,279,464,431,382,140,97,634,224,31,19,186,614,650,276,674,603,520,191,75,268,108,1021,554,165,395,80,183,767,1043,48,1036,149,618,578 
78	78,314,469,72,797,89,106,766,802,316,16,481,9,181,799,17,852,748,293,166,112,320,124,659,777,995,455,131,334,285,681,20,798,38,315,150,4,355,98,175,224,336,234,351,695,825,491,694,140,319 
79	231,157,369,279,230,280,221,140,155,7,201,382,224,282,137,314,270,627,45,87,94,268,650,191,351,767,19,252,431,78,554,165,97,52,578,186,336,634,21,108,204,237,65,276,618,880,220,240,603,613 
80	31,286,264,606,193,39,846,183,218,27,956,980,828,337,1021,668,58,5,608,1066,834,377,615,718,54,639,96,751,443,212,378,663,1057,734,1178,854,80,898,581,723,471,926,754,418,577,741,327,1171,126,458 
81	38,303,30,45,7,314,67,336,245,202,997,293,862,280,953,580,549,137,122,279,138,613,660,265,140,249,890,216,650,442,391,145,168,277,894,220,107,35,14,231,531,329,535,160,21,242,497,972,4,272 
82	231,282,31,157,155,183,443,221,1021,423,980,87,80,55,378,367,94,451,230,731,201,270,96,280,488,614,1066,7,286,516,627,369,741,382,606,224,464,60,137,639,279,674,657,140,342,204,53,974,92,683 
83	7,314,231,280,451,140,279,369,45,157,38,230,204,155,224,378,371,336,351,293,100,282,216,78,481,342,89,97,221,797,137,4,438,191,650,201,96,234,627,255,613,94,1021,855,14,52,197,186,303,497 
84	314,7,38,797,4,481,124,181,151,355,234,539,72,303,293,242,442,160,531,100,141,273,349,665,803,89,175,798,950,480,150,589,128,216,294,864,479,953,843,320,659,6,162,131,266,452,894,163,360,281 
85	314,38,279,45,7,280,336,293,140,303,613,797,231,369,351,137,14,230,78,89,168,249,531,438,216,650,277,155,253,245,316,145,199,442,580,224,4,972,285,862,191,424,638,79,452,855,204,497,220,355 
86	250,753,591,55,513,731,86,992,612,403,980,690,1151,172,472,176,598,262,189,1034,133,733,31,392,335,367,516,944,787,183,215,82,286,805,401,378,195,688,96,759,715,343,313,820,443,496,37,978,1088,342 
87	78,72,16,802,106,766,469,481,124,314,181,131,799,797,777,89,9,316,112,320,20,852,455,995,17,334,681,166,789,748,224,315,161,798,659,59,150,293,694,285,204,360,950,4,636,825,209,198,570,319 
88	231,157,221,230,369,280,282,7,155,270,279,137,94,87,431,201,140,382,627,19,423,650,634,97,554,186,191,224,767,276,108,165,268,520,603,21,45,75,618,395,464,578,674,929,1043,65,252,237,48,358 
89	7,38,45,314,303,231,336,280,140,862,4,890,279,293,580,67,369,157,277,30,137,145,202,351,997,650,233,613,216,953,220,168,151,21,160,972,122,22,497,245,97,230,442,424,461,855,234,565,19,687 
90	7,314,38,45,280,303,279,336,140,862,216,953,293,122,580,231,613,245,797,242,137,4,217,183,31,531,234,151,497,442,96,369,266,67,30,997,855,371,249,277,204,145,14,438,555,451,479,100,197,168 
91	7,38,45,314,280,303,137,30,279,336,231,140,862,580,67,293,997,157,369,245,613,202,650,890,216,21,953,122,220,19,277,230,233,97,145,265,497,14,199,4,249,351,282,424,107,535,972,272,855,549 
92	31,286,193,337,39,606,418,828,264,608,846,956,5,759,635,626,820,629,58,195,581,218,668,399,327,183,849,814,642,322,1116,1093,426,490,980,343,663,27,870,15,615,171,751,898,177,1021,882,1066,13,525 
93	181,360,4,275,797,124,481,160,852,681,316,89,72,314,320,843,491,1042,170,469,17,659,494,355,227,284,413,112,764,772,706,950,480,78,362,665,798,293,166,793,285,682,9,310,1188,803,38,154,454,132 
94	231,157,221,369,230,140,279,280,270,45,431,650,94,382,201,554,578,252,137,314,351,634,618,767,19,336,233,550,87,21,268,7,65,165,155,97,282,108,932,224,220,237,586,186,38,627,806,191,276,287 
95	7,451,481,314,124,4,797,378,539,181,38,342,234,263,72,589,100,273,349,198,151,950,89,96,117,665,280,798,216,293,128,480,129,531,355,41,204,266,131,512,45,405,893,160,303,78,442,639,1025,1021 
96	314,279,45,336,78,280,140,613,293,38,369,351,231,230,137,797,303,316,89,224,249,308,285,650,155,98,253,277,52,191,638,199,168,766,7,14,438,469,565,9,363,686,79,531,452,659,424,880,695,16 
97	7,38,314,45,280,303,279,140,336,862,231,137,293,580,216,30,245,613,953,369,122,67,997,157,4,277,145,890,497,650,217,249,14,351,242,855,220,442,21,230,202,168,199,424,797,151,972,282,438,531 
98	7,231,282,157,155,280,279,369,230,140,31,137,451,183,378,1021,204,96,201,224,221,980,627,639,371,97,191,314,342,80,94,52,19,45,367,650,674,488,55,741,186,270,443,87,675,23,159,78,14,789 
99	451,766,802,765,970,543,106,16,742,799,247,101,561,20,367,893,341,41,59,77,78,259,440,55,731,158,774,378,204,791,127,8,528,47,52,386,427,1151,745,1035,36,740,465,86,904,155,489,612,1172,342 
100	314,7,4,38,481,124,797,151,234,181,89,480,293,160,100,539,349,355,303,170,950,273,798,589,263,665,72,843,45,84,442,803,216,242,336,452,531,451,360,280,145,862,168,117,128,22,203,351,175,911 
101	567,791,244,946,465,1132,528,708,36,489,196,595,542,543,1172,904,260,376,757,1135,517,979,920,34,958,970,1052,561,1035,101,742,740,1108,440,269,1155,648,299,765,127,41,235,912,964,783,247,283,8,774,446 
102	481,124,314,7,181,4,451,797,263,89,950,539,72,349,273,234,198,665,798,360,589,38,100,151,480,512,681,117,129,170,447,293,355,131,160,843,354,927,78,413,255,1025,84,128,161,911,154,452,584,10 
103	7,231,314,45,38,280,140,4,336,369,157,303,279,862,351,293,650,230,221,277,97,481,89,255,137,497,580,145,234,151,168,100,94,431,613,890,170,160,480,22,216,461,972,220,237,186,84,797,747,155 
104	31,264,193,286,846,39,183,606,1021,27,980,5,828,956,337,218,377,668,58,615,639,718,96,1057,834,734,926,7,471,54,378,80,212,776,608,741,751,1066,569,1171,847,663,171,174,1178,1051,327,962,1143,839 
105	286,337,418,759,635,193,426,31,820,195,882,525,626,943,828,1093,104,1103,629,1116,870,39,399,608,849,1086,99,343,642,450,164,992,8,581,814,606,731,55,978,5,403,313,753,956,238,1169,250,891,37,496 
106	314,78,797,279,7,613,280,293,155,45,38,766,72,140,316,204,531,224,106,336,369,137,230,89,802,16,175,150,789,249,14,675,52,438,371,231,748,659,303,98,799,6,199,253,694,308,128,351,825,191 
107	124,481,181,797,72,314,78,360,4,89,131,320,950,681,798,273,665,355,316,234,349,413,38,151,659,293,539,362,150,161,160,112,354,175,491,469,843,198,570,487,129,589,1042,852,480,927,100,263,154,447 
108	7,314,78,797,38,72,481,280,451,293,279,140,204,89,124,4,100,45,234,181,336,351,216,224,371,131,231,355,369,438,531,150,798,303,128,175,316,155,613,659,789,151,52,285,249,266,117,160,320,855 
109	231,157,221,382,369,230,279,87,270,280,155,767,201,282,431,252,94,140,268,627,137,634,7,554,19,65,618,224,75,191,650,423,108,165,395,662,258,929,276,603,97,578,806,292,906,520,45,21,186,932 
110	648,221,231,299,431,56,912,34,740,157,269,94,382,232,767,964,634,416,742,369,792,283,543,1108,958,554,512,357,451,550,87,280,765,155,1052,395,970,929,65,149,237,1035,473,475,1155,678,41,680,423,113 
111	286,31,337,264,193,418,39,606,828,846,608,956,5,581,626,635,759,629,327,322,218,849,814,171,621,58,15,820,1057,498,1011,734,109,27,914,195,642,1116,402,399,126,377,615,177,1093,663,153,751,668,422 
112	314,38,7,797,293,4,303,355,45,336,234,89,151,160,481,531,72,280,100,442,279,140,351,613,124,216,168,480,249,145,150,316,175,659,452,242,253,438,277,479,181,245,862,78,128,798,580,894,972,497 
113	314,7,280,279,140,231,45,369,38,336,351,293,78,230,224,155,797,89,157,204,613,137,303,438,4,52,100,371,650,216,14,255,277,191,285,282,234,201,168,316,481,627,972,249,72,145,632,638,98,855 
114	221,231,157,431,382,270,87,230,634,767,369,423,94,554,618,65,282,252,75,201,137,280,19,464,155,268,627,279,929,395,276,650,258,149,108,603,520,550,372,140,586,532,530,906,165,662,1111,358,97,578 
115	7,314,481,38,4,124,797,451,89,234,100,181,293,151,280,480,539,349,263,72,45,798,160,140,589,355,950,336,170,216,303,273,351,117,665,255,279,84,231,198,371,78,531,452,128,369,442,204,154,497 
116	7,314,38,45,303,280,279,293,336,140,245,862,216,122,953,580,613,797,242,137,4,531,30,231,249,217,67,442,145,234,369,855,151,997,168,497,277,355,14,438,479,199,351,100,424,371,160,972,266,89 
117	314,45,38,7,231,140,280,336,279,369,303,157,351,293,4,650,862,277,137,230,613,580,168,145,972,220,89,233,890,21,216,14,221,97,202,565,797,160,201,438,255,100,442,578,497,19,424,855,461,155 
118	231,7,282,157,155,230,369,221,280,279,31,137,201,140,627,224,183,1021,980,94,378,204,451,96,87,97,270,80,674,443,191,639,19,423,371,52,186,650,367,488,675,741,55,382,165,342,268,159,276,464 
119	7,38,30,314,45,122,303,245,953,67,580,137,336,280,997,862,242,279,265,613,293,138,549,140,202,216,272,217,660,391,249,329,340,442,107,531,199,497,925,650,231,14,220,277,535,666,369,894,890,19 
120	451,7,314,481,512,378,280,231,342,124,41,742,89,140,263,893,78,204,369,72,100,4,198,255,797,279,247,224,45,648,234,181,38,561,371,117,155,351,589,970,798,539,293,349,157,1021,216,341,96,336 
121	7,31,980,183,314,96,45,137,38,639,280,1021,140,741,122,80,336,197,231,279,378,245,580,953,217,282,30,303,862,451,242,342,613,265,216,204,555,997,272,157,497,55,67,193,97,919,371,266,14,369 
122	286,337,418,193,264,31,39,828,606,846,956,581,608,626,635,5,759,629,322,849,814,15,171,621,327,498,820,109,914,1011,1057,1093,218,195,1116,399,402,642,734,58,422,177,27,1168,126,450,869,377,13,426 
123	31,1021,378,7,183,342,451,193,96,639,286,337,39,828,197,759,635,741,208,11,5,849,853,980,626,481,231,641,264,80,41,846,488,314,367,399,589,15,195,642,893,280,688,55,427,1055,727,1093,343,956 
124	7,314,980,38,122,31,183,953,242,245,45,303,336,217,797,580,531,666,140,280,442,862,279,96,137,613,272,30,864,925,216,67,355,266,265,6,293,555,997,162,204,639,497,249,419,391,234,151,197,14 
125	31,286,264,193,606,39,846,27,956,828,183,218,337,5,1021,608,58,668,834,1066,980,377,639,615,96,54,718,1057,581,751,418,734,378,212,1178,723,663,1171,443,126,898,847,754,471,854,327,621,642,926,171 
126	31,264,286,231,606,27,193,846,1021,183,221,956,218,639,39,282,834,157,96,7,828,5,668,94,1066,377,378,723,854,718,1171,337,54,58,980,137,212,608,80,1178,443,962,1057,847,885,1089,471,615,97,126 
127	244,791,567,465,946,1132,708,36,528,489,196,1172,904,595,542,260,376,757,1135,543,979,517,920,742,561,970,958,34,1035,783,1052,247,740,440,1108,774,1155,101,269,765,446,648,299,127,235,912,964,283,832,41 
128	7,451,183,96,342,55,378,980,31,1021,314,639,367,204,731,591,690,797,481,488,72,38,688,86,140,787,513,266,279,280,197,124,128,403,531,405,78,741,1151,172,371,472,427,753,250,80,131,100,216,141 
129	314,7,45,38,279,280,140,231,336,369,293,303,351,613,230,157,137,650,277,797,14,4,216,862,89,168,155,580,145,438,972,224,220,21,249,191,201,282,78,204,424,855,100,442,638,199,52,371,565,285 
130	314,7,38,797,293,303,4,355,531,234,72,45,279,280,336,151,216,89,481,242,442,613,100,249,150,160,245,175,140,78,124,351,479,145,168,316,128,163,141,659,438,855,452,253,894,953,6,862,122,798 
131	55,250,86,731,367,612,766,591,1151,59,802,189,516,513,598,106,992,403,753,77,16,392,172,1034,20,335,690,262,799,787,733,472,451,259,694,204,176,944,133,378,675,488,82,980,401,52,96,78,183,282 
132	38,30,7,303,45,67,997,314,862,336,953,202,245,580,280,137,122,890,293,549,138,140,279,231,660,613,21,233,277,216,650,272,220,4,120,95,249,145,242,265,535,107,19,1003,369,157,391,497,442,160 
133	314,38,4,7,797,293,355,303,151,481,234,124,160,181,72,100,89,480,242,442,531,336,803,45,150,175,659,479,168,798,216,953,81,145,843,452,316,539,249,351,163,141,22,128,894,807,253,122,349,665 
